Feature	Portuguese	Nheengatu
INV_VOICED_BILABIAL_PLOSIVE_WITH_VOICED_BILABIAL_FRICATIVE	0.0	0.0
INV_VOICELESS_PALATAL_PLOSIVE	0.0	1.0
INV_VOICELESS_PALATAL_PLOSIVE_WITH_VOICELESS_PALATAL_FRICATIVE	0.0	0.0
INV_VOICED_ALVEOLAR_PLOSIVE	1.0	0.0
INV_VOICED_ALVEOLAR_PLOSIVE_WITH_VOICED_DENTAL_FRICATIVE	0.0	0.0
INV_VOICED_ALVEOLAR_PLOSIVE_WITH_VOICED_ALVEOLAR_LATERAL_FRICATIVE	0.0	0.0
INV_VOICED_ALVEOLAR_PLOSIVE_WITH_VOICED_ALVEOPALATAL_FRICATIVE	0.0	0.0
INV_VOICED_ALVEOLAR_PLOSIVE_WITH_VOICED_POSTALVEOLAR_FRICATIVE	0.0	0.0
INV_CLOSE_MID_FRONT_UNROUNDED_VOWEL	1.0	1.0
INV_VOICELESS_LABIODENTAL_FRICATIVE	1.0	0.0
INV_VOICELESS_GLOTTAL_FRICATIVE	0.0	0.0
INV_CLOSE_FRONT_UNROUNDED_VOWEL	1.0	1.0
INV_PALATAL_APPROXIMANT	1.0	1.0
INV_VOICELESS_VELAR_PLOSIVE	1.0	1.0
INV_VOICELESS_VELAR_PLOSIVE_WITH_VOICELESS_BILABIAL_PLOSIVE	0.0	0.0
INV_VOICELESS_VELAR_PLOSIVE_WITH_VOICELESS_VELAR_FRICATIVE	0.0	0.0
INV_ALVEOLAR_LATERAL_APPROXIMANT	1.0	0.0
INV_BILABIAL_NASAL	1.0	1.0
INV_ALVEOLAR_NASAL	1.0	1.0
INV_CLOSE_MID_BACK_UNROUNDED_VOWEL	0.0	0.0
INV_VOICELESS_BILABIAL_PLOSIVE	1.0	1.0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_LABIODENTAL_FRICATIVE	0.0	0.0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_ALVEOLAR_PLOSIVE	0.0	0.0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_BILABIAL_FRICATIVE	0.0	0.0
INV_VOICELESS_UVULAR_PLOSIVE	0.0	0.0
INV_VOICELESS_UVULAR_PLOSIVE_WITH_VOICED_UVULAR_FRICATIVE	0.0	0.0
INV_ALVEOLAR_TRILL	0.0	0.0
INV_VOICELESS_ALVEOLAR_FRICATIVE	1.0	1.0
INV_VOICELESS_ALVEOLAR_PLOSIVE	1.0	1.0
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_FRICATIVE	0.0	0.0
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOPALATAL_FRICATIVE	0.0	0.0
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_LATERAL_FRICATIVE	0.0	0.0
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE	0.0	0.0
INV_CLOSE_BACK_ROUNDED_VOWEL	1.0	1.0
INV_VOICED_LABIODENTAL_FRICATIVE	1.0	0.0
INV_VOICED_LABIAL_VELAR_APPROXIMANT	1.0	1.0
INV_VOICELESS_VELAR_FRICATIVE	1.0	0.0
INV_CLOSE_FRONT_ROUNDED_VOWEL	0.0	0.0
INV_OPEN_OPEN_MID_FRONT_UNROUNDED_VOWEL	0.0	0.0
INV_VOICELESS_PALATAL_FRICATIVE	0.0	0.0
INV_VOICED_DENTAL_FRICATIVE	0.0	0.0
INV_CLOSE_MID_FRONT_ROUNDED_VOWEL	0.0	0.0
INV_VOICELESS_PHARYNGEAL_FRICATIVE	0.0	0.0
INV_VELAR_NASAL	1.0	0.0
INV_OPEN_MID_FRONT_ROUNDED_VOWEL	0.0	0.0
INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL	1.0	0.0
INV_OPEN_BACK_UNROUNDED_VOWEL	0.0	0.0
INV_OPEN_BACK_ROUNDED_VOWEL	0.0	0.0
INV_VOICED_BILABIAL_IMPLOSIVE	0.0	0.0
INV_OPEN_MID_BACK_ROUNDED_VOWEL	1.0	0.0
INV_VOICELESS_ALVEOPALATAL_FRICATIVE	0.0	0.0
INV_VOICED_RETROFLEX_PLOSIVE	0.0	0.0
INV_VOICED_RETROFLEX_PLOSIVE_WITH_VOICED_RETROFLEX_FRICATIVE	0.0	0.0
INV_VOICED_ALVEOLAR_IMPLOSIVE	0.0	0.0
INV_CLOSE_MID_CENTRAL_UNROUNDED_VOWEL	0.0	0.0
INV_MID_CENTRAL_UNROUNDED_VOWEL	0.0	0.0
INV_OPEN_MID_FRONT_UNROUNDED_VOWEL	1.0	0.0
INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL	0.0	0.0
INV_OPEN_MID_CENTRAL_ROUNDED_VOWEL	0.0	0.0
INV_VOICED_PALATAL_PLOSIVE	0.0	0.0
INV_VOICED_PALATAL_PLOSIVE_WITH_VOICED_PALATAL_FRICATIVE	0.0	0.0
INV_VOICED_VELAR_IMPLOSIVE	0.0	0.0
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_BILABIAL_PLOSIVE	0.0	0.0
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_VELAR_FRICATIVE	0.0	0.0
INV_VOICED_UVULAR_PLOSIVE	0.0	0.0
INV_VOICED_VELAR_FRICATIVE	0.0	0.0
INV_VOICED_LABIAL_PALATAL_APPROXIMANT	0.0	0.0
INV_VOICED_GLOTTAL_FRICATIVE	0.0	0.0
INV_VOICELESS_POSTALVEOLAR_VELAR_FRICATIVE	0.0	0.0
INV_CLOSE_CENTRAL_UNROUNDED_VOWEL	0.0	0.0
INV_CLOSE_CLOSE_MID_HIGH_FRONT_UNROUNDED_VOWEL	0.0	0.0
INV_VOICED_VELARIZED_LATERAL_APPROXIMANT	0.0	0.0
INV_VOICELESS_ALVEOLAR_LATERAL_FRICATIVE	0.0	0.0
INV_VOICED_RETROFLEX_LATERAL_APPROXIMANT	0.0	0.0
INV_VOICED_ALVEOLAR_LATERAL_FRICATIVE	0.0	0.0
INV_CLOSE_BACK_UNROUNDED_VOWEL	0.0	0.0
INV_VELAR_APPROXIMANT	0.0	0.0
INV_LABIODENTAL_NASAL	1.0	0.0
INV_PALATAL_NASAL	1.0	0.0
INV_RETROFLEX_NASAL	0.0	0.0
INV_UVULAR_NASAL	0.0	0.0
INV_CLOSE_MID_CENTRAL_ROUNDED_VOWEL	0.0	0.0
INV_OPEN_FRONT_ROUNDED_VOWEL	0.0	0.0
INV_VOICELESS_BILABIAL_FRICATIVE	0.0	0.0
INV_ALVEOLAR_APPROXIMANT	0.0	0.0
INV_VOICED_ALVEOLAR_LATERAL_FLAP	0.0	0.0
INV_RETROFLEX_APPROXIMANT	0.0	0.0
INV_RETROFLEX_FLAP	0.0	0.0
INV_ALVEOLAR_TAP	1.0	1.0
INV_UVULAR_TRILL	0.0	0.0
INV_UVULAR_APPROXIMANT	0.0	0.0
INV_VOICELESS_RETROFLEX_FRICATIVE	0.0	0.0
INV_VOICELESS_POSTALVEOLAR_FRICATIVE	1.0	1.0
INV_VOICED_PALATAL_IMPLOSIVE	0.0	0.0
INV_VOICELESS_RETROFLEX_PLOSIVE	0.0	0.0
INV_VOICELESS_RETROFLEX_PLOSIVE_WITH_VOICELESS_RETROFLEX_FRICATIVE	0.0	0.0
INV_CLOSE_CENTRAL_ROUNDED_VOWEL	0.0	0.0
INV_LABIODENTAL_APPROXIMANT	0.0	0.0
INV_LABIODENTAL_FLAP	0.0	0.0
INV_OPEN_MID_BACK_UNROUNDED_VOWEL	0.0	0.0
INV_VOICELESS_LABIO_VELAR_FRICATIVE	0.0	0.0
INV_PALATAL_LATERAL_APPROXIMANT	1.0	0.0
INV_CLOSE_CLOSE_MID_HIGH_FRONT_ROUNDED_VOWEL	0.0	0.0
INV_VOICED_RETROFLEX_FRICATIVE	0.0	0.0
INV_VOICED_ALVEOPALATAL_FRICATIVE	0.0	0.0
INV_VOICED_POSTALVEOLAR_FRICATIVE	1.0	0.0
INV_GLOTTAL_PLOSIVE	0.0	1.0
INV_VOICED_PHARYNGEAL_FRICATIVE	0.0	0.0
INV_VOICED_BILABIAL_TRILL	0.0	0.0
INV_VOICED_PALATAL_FRICATIVE	0.0	0.0
INV_VELAR_LATERAL_APPROXIMANT	0.0	0.0
INV_VOICED_BILABIAL_FRICATIVE	0.0	0.0
INV_VOICELESS_DENTAL_FRICATIVE	0.0	0.0
INV_VOICED_UVULAR_FRICATIVE	0.0	0.0
INV_PLACE_LABIAL	1.0	1.0
INV_PLACE_PALATALIZED_LAB	0.0	0.0
INV_PLACE_LABIOVELARIZED_LAB	0.0	0.0
INV_PLACE_LABIOVELAR	1.0	1.0
INV_PLACE_MANNER_LABIOVELAR_OBS	0.0	0.0
INV_PLACE_DENTAL	1.0	0.0
INV_PLACE_LABIOVELARIZED_ALVEOLAR	0.0	0.0
INV_PLACE_ALVEOLAR	1.0	1.0
INV_PLACE_PALATOALVEOLAR	0.0	0.0
INV_PLACE_ALVEOPALATAL	0.0	0.0
INV_PLACE_PALATAL	1.0	1.0
INV_PLACE_RETROFLEX	0.0	0.0
INV_PLACE_MANNER_RETROFLEX_OBS	0.0	0.0
INV_PLACE_VELAR	1.0	1.0
INV_PLACE_PALATALIZED_VELAR	1.0	1.0
INV_PLACE_LABIOVELARIZED_VELAR	1.0	1.0
INV_PLACE_UVULAR	0.0	0.0
INV_PLACE_PHAR_EPIGLOTTAL	0.0	0.0
INV_PLACE_GLOTTAL	1.0	1.0
INV_PLACE_FRONT_ROUND	0.0	0.0
INV_PLACE_NON_LOW_UNROUNDED	1.0	1.0
INV_APICICAL_LAMIMANL	1.0	0.0
INV_VELAR_UVULAR	0.0	0.0
INV_NASAL_MINUS_NASAL	1.0	0.0
INV_TENSE_MINUS_TENSE	1.0	0.0
INV_ROUND_MINUS_ROUND	1.0	0.0
INV_HI_MINUS_HI	1.0	1.0
INV_LO_MINUS_LO	0.0	0.0
INV_VOWEL_3	0.0	0.0
INV_VOWEL_4	0.0	1.0
INV_VOWEL_5	0.0	0.0
INV_VOWEL_6	0.0	0.0
INV_VOWEL_7	0.0	0.0
INV_VOW_8	0.0	0.0
INV_VOW_9	0.0	0.0
INV_VOW_10_MORE	1.0	0.0
INV_CONS_ASP	1.0	0.0
INV_OBS_VD_VLESS	1.0	1.0
INV_CONT_VD_VLESS	1.0	1.0
INV_SON_VD_VLESS	0.0	0.0
INV_VOW_VD_VLESS	0.0	0.0
F_Austronesian	0.0	0.0
F_Nuclear_Austronesian	0.0	0.0
F_Malayo-Polynesian	0.0	0.0
F_Central-Eastern_Malayo-Polynesian	0.0	0.0
F_Eastern_Malayo-Polynesian	0.0	0.0
F_Oceanic	0.0	0.0
F_Western_Oceanic_linkage	0.0	0.0
F_North_New_Guinea_linkage	0.0	0.0
F_Huon_Gulf	0.0	0.0
F_Markham	0.0	0.0
F_Ainu	0.0	0.0
F_Atlantic-Congo	0.0	0.0
F_Volta-Congo	0.0	0.0
F_Kwa_Volta-Congo	0.0	0.0
F_Nyo	0.0	0.0
F_Potou-Tano	0.0	0.0
F_Tano	0.0	0.0
F_Central_Tano	0.0	0.0
F_Akanic	0.0	0.0
F_Muskogean	0.0	0.0
F_Alabaman-Koasati	0.0	0.0
F_Eskimo-Aleut	0.0	0.0
F_Mangarrayi-Maran	0.0	0.0
F_Maran	0.0	0.0
F_Indo-European	1.0	0.0
F_Albanian	0.0	0.0
F_Albanian-Tosk	0.0	0.0
F_Panoan	0.0	0.0
F_Mainline_Pano	0.0	0.0
F_Pano_Nawa	0.0	0.0
F_Headwaters	0.0	0.0
F_Arawakan	0.0	0.0
F_Western_Maipuran	0.0	0.0
F_Afro-Asiatic	0.0	0.0
F_Semitic	0.0	0.0
F_West_Semitic	0.0	0.0
F_Ethiosemitic	0.0	0.0
F_South_Ethiopic	0.0	0.0
F_Transversal_South_Ethiopic	0.0	0.0
F_Amharic-Argobba	0.0	0.0
F_Chadic	0.0	0.0
F_West_Chadic	0.0	0.0
F_West_Chadic_A	0.0	0.0
F_West_Chadic_A.2-3	0.0	0.0
F_West_Chadic_A_A.3	0.0	0.0
F_Pama-Nyungan	0.0	0.0
F_Desert_Nyungic	0.0	0.0
F_Wati	0.0	0.0
F_Unclassified_Wati	0.0	0.0
F_Nuclear-Macro-Je	0.0	0.0
F_Je	0.0	0.0
F_Je_Setentrional	0.0	0.0
F_Araucanian	0.0	0.0
F_Central_Semitic	0.0	0.0
F_Arabian	0.0	0.0
F_Arabic	0.0	0.0
F_North_African_Arabic	0.0	0.0
F_Moroccan-Andalusian_Arabic	0.0	0.0
F_Egyptic_Arabic	0.0	0.0
F_Egypto-Sudanic_Arabic	0.0	0.0
F_Nuclear_Trans_New_Guinea	0.0	0.0
F_Kainantu-Goroka	0.0	0.0
F_Kainantu	0.0	0.0
F_Gauwa	0.0	0.0
F_Auyana	0.0	0.0
F_Kosena-Awiyaana	0.0	0.0
F_Cushitic	0.0	0.0
F_Central_Cushitic	0.0	0.0
F_Aymara	0.0	0.0
F_Nuclear_Aymara	0.0	0.0
F_Turkic	0.0	0.0
F_Common_Turkic	0.0	0.0
F_Oghuz-Kipchak-Uyghur	0.0	0.0
F_Oghuz	0.0	0.0
F_South_Oghuz	0.0	0.0
F_Tucanoan	0.0	0.0
F_Eastern_Tucanoan	0.0	0.0
F_Eastern_Eastern_Tucanoan	0.0	0.0
F_Eastern_Eastern_Tucanoan_I	0.0	0.0
F_Bara-Tatuyo	0.0	0.0
F_Indo-Iranian	0.0	0.0
F_Indo-Aryan	0.0	0.0
F_Indo-Aryan_Eastern_zone	0.0	0.0
F_Oriya-Gauda-Kamrupa	0.0	0.0
F_Gauda-Kamrupa	0.0	0.0
F_Gauda-Banga	0.0	0.0
F_Benue-Congo	0.0	0.0
F_Bantoid	0.0	0.0
F_Southern_Bantoid	0.0	0.0
F_Narrow_Bantu	0.0	0.0
F_Central-Western_Bantu	0.0	0.0
F_Kongo-Yaka-Suku-Hungan	0.0	0.0
F_Celtic	0.0	0.0
F_Nuclear_Celtic	0.0	0.0
F_TGB_Celtic	0.0	0.0
F_Insular_Celtic	0.0	0.0
F_Brythonic	0.0	0.0
F_Southwestern_Brythonic	0.0	0.0
F_Northwest_Sumatra-Barrier_Islands	0.0	0.0
F_Toba-Batak	0.0	0.0
F_Northern_Batak	0.0	0.0
F_Balto-Slavic	0.0	0.0
F_Slavic	0.0	0.0
F_South_Slavic	0.0	0.0
F_Eastern_South_Slavic	0.0	0.0
F_Macedo-Bulgarian	0.0	0.0
F_Bolivian_Nawa	0.0	0.0
F_Cariban	0.0	0.0
F_Guianan	0.0	0.0
F_Barbacoan	0.0	0.0
F_Cayapa-Colorado	0.0	0.0
F_Mayan	0.0	0.0
F_Core_Mayan	0.0	0.0
F_Western_Mayan	0.0	0.0
F_Cholan-Tzeltalan	0.0	0.0
F_Cholan	0.0	0.0
F_Chol-Chontal	0.0	0.0
F_Athapaskan-Eyak-Tlingit	0.0	0.0
F_Athapaskan-Eyak	0.0	0.0
F_Athapaskan	0.0	0.0
F_Northern_Athapaskan	0.0	0.0
F_Bolgar	0.0	0.0
F_Malayo-Sumbawan	0.0	0.0
F_North_and_East_Malayo-Sumbawan	0.0	0.0
F_Aceh-Chamic	0.0	0.0
F_Chamic	0.0	0.0
F_Coastal_Chamic	0.0	0.0
F_Cham	0.0	0.0
F_Chukotko-Kamchatkan	0.0	0.0
F_Chukotian	0.0	0.0
F_Sino-Tibetan	0.0	0.0
F_Sinitic	0.0	0.0
F_Northern_Chinese	0.0	0.0
F_Mandarinic	0.0	0.0
F_Southern_Maipuran	0.0	0.0
F_Pre-Andine	0.0	0.0
F_Asha-Ashe-Kak-Matsi-Nan	0.0	0.0
F_Asha-Ashe-Kak	0.0	0.0
F_Asha-Ashe	0.0	0.0
F_Northern_Maipuran	0.0	0.0
F_Caribbean	0.0	0.0
F_Island_Carib-Garifuna	0.0	0.0
F_North_Volta-Congo	0.0	0.0
F_Gur	0.0	0.0
F_Central_Gur	0.0	0.0
F_Northern_Central_Gur	0.0	0.0
F_Bwamu-Oti-Volta	0.0	0.0
F_Oti-Volta	0.0	0.0
F_Nuclear_Oti-Volta	0.0	0.0
F_Gurma-Yom-Oti-Volta_Occidental	0.0	0.0
F_Western_Oti-Volta	0.0	0.0
F_Germanic	0.0	0.0
F_Northwest_Germanic	0.0	0.0
F_West_Germanic	0.0	0.0
F_Franconian	0.0	0.0
F_High_Franconian	0.0	0.0
F_Cochimi-Yuman	0.0	0.0
F_Yuman	0.0	0.0
F_General_Yuman	0.0	0.0
F_Delta-Californian_Yuman	0.0	0.0
F_Graeco-Phrygian	0.0	0.0
F_Greek	0.0	0.0
F_Attic	0.0	0.0
F_Koineic_Greek	0.0	0.0
F_North_Sea_Germanic	0.0	0.0
F_Anglo-Frisian	0.0	0.0
F_Anglian	0.0	0.0
F_Mercian	0.0	0.0
F_Macro-English	0.0	0.0
F_Tungusic	0.0	0.0
F_Northern_Tungusic	0.0	0.0
F_Gbe	0.0	0.0
F_Western_Gbe	0.0	0.0
F_Nubian	0.0	0.0
F_Nobiin_Nubian	0.0	0.0
F_Uralic	0.0	0.0
F_Finnic	0.0	0.0
F_Nuclear_Finnish	0.0	0.0
F_Italic	1.0	0.0
F_Latino-Faliscan	1.0	0.0
F_Latinic	1.0	0.0
F_Imperial_Latin	1.0	0.0
F_Romance	1.0	0.0
F_Italo-Western_Romance	1.0	0.0
F_Western_Romance	1.0	0.0
F_Shifted_Western_Romance	1.0	0.0
F_Northwestern_Shifted_Romance	0.0	0.0
F_Gallo-Rhaetian	0.0	0.0
F_Oil	0.0	0.0
F_Ga-Dangme	0.0	0.0
F_Gadsup-Agarabi	0.0	0.0
F_Gbaya-Manza-Ngbaka	0.0	0.0
F_Gbaya_Meridional-Occidental	0.0	0.0
F_Bokoto-Gbeya	0.0	0.0
F_Gbeya_(Bokoto-Gbeya)	0.0	0.0
F_Gbeya-Suma	0.0	0.0
F_Goidelic	0.0	0.0
F_Western_Goidelic	0.0	0.0
F_Brahmaputran	0.0	0.0
F_Bodo-Garo	0.0	0.0
F_Guajiro-Paraujano	0.0	0.0
F_Tupian	0.0	1.0
F_Tupi-Guarani	0.0	1.0
F_Tupi-Guarani_Subgroup_I	0.0	0.0
F_Tupi-Guarani_Subgroup_I.A	0.0	0.0
F_Paraguay-Brazil_Guarani	0.0	0.0
F_South_Chinese	0.0	0.0
F_West_Chadic_A_A.1	0.0	0.0
F_Central_Pacific	0.0	0.0
F_East_Fijian-Polynesian	0.0	0.0
F_Polynesian	0.0	0.0
F_Nuclear_Polynesian	0.0	0.0
F_Haida	0.0	0.0
F_Northwest_Semitic	0.0	0.0
F_Canaanite	0.0	0.0
F_Hebrewic	0.0	0.0
F_Indo-Aryan_Central_zone	0.0	0.0
F_Subcontinental_Central_Indo-Aryan	0.0	0.0
F_Western_Hindi	0.0	0.0
F_Hindustani	0.0	0.0
F_Uto-Aztecan	0.0	0.0
F_Northern_Uto-Aztecan	0.0	0.0
F_Pacific_Coast_Athapaskan	0.0	0.0
F_California_Athapaskan	0.0	0.0
F_Armenian	0.0	0.0
F_Eastern-Western_Armenian	0.0	0.0
F_Loyalty_Islands	0.0	0.0
F_Igboid	0.0	0.0
F_Igbo	0.0	0.0
F_Bolivia-Parana	0.0	0.0
F_Moxo	0.0	0.0
F_South_Cushitic	0.0	0.0
F_West_Rift_South_Cushitic	0.0	0.0
F_Northern_West_Rift_South_Cushitic	0.0	0.0
F_Iraqw-Gorowa	0.0	0.0
F_North_Germanic	0.0	0.0
F_West_Scandinavian	0.0	0.0
F_Icelandic-Faroese	0.0	0.0
F_Hmong-Mien	0.0	0.0
F_Mienic	0.0	0.0
F_Mien-Mun	0.0	0.0
F_Javanesic	0.0	0.0
F_Modern_Javanese	0.0	0.0
F_Jivaroan	0.0	0.0
F_Shuaric	0.0	0.0
F_Japonic	0.0	0.0
F_Japanese	0.0	0.0
F_Japan-Taiwan_Japanese	0.0	0.0
F_Eskimo	0.0	0.0
F_Inuit	0.0	0.0
F_Indo-Aryan_Northwestern_zone	0.0	0.0
F_Kartvelian	0.0	0.0
F_Georgian-Zan	0.0	0.0
F_Georgic	0.0	0.0
F_Abkhaz-Adyge	0.0	0.0
F_Circassian	0.0	0.0
F_Khantyic	0.0	0.0
F_West_Khanty	0.0	0.0
F_Yeniseian	0.0	0.0
F_Northern_Yeniseian	0.0	0.0
F_Dravidian	0.0	0.0
F_South_Dravidian	0.0	0.0
F_South_Dravidian_I	0.0	0.0
F_Tamil-Kannada	0.0	0.0
F_Tamil-Kota	0.0	0.0
F_Austroasiatic	0.0	0.0
F_Khasi-Palaung	0.0	0.0
F_Khasian	0.0	0.0
F_Khasi-Pnar-Lyngngam	0.0	0.0
F_Khasi-Pnar	0.0	0.0
F_Mongolic	0.0	0.0
F_Eastern_Mongolic	0.0	0.0
F_Oirat-Khalkha	0.0	0.0
F_Khalkha-Buriat	0.0	0.0
F_Mongolian	0.0	0.0
F_Ngero-Vitiaz_linkage	0.0	0.0
F_Khmeric	0.0	0.0
F_Mundaic	0.0	0.0
F_South_Munda	0.0	0.0
F_Kipchak	0.0	0.0
F_South_Kipchak	0.0	0.0
F_Paman	0.0	0.0
F_Southwest_Pama	0.0	0.0
F_Upper_Southwest_Paman	0.0	0.0
F_Kunjen-Undjan-Athima	0.0	0.0
F_Sepik	0.0	0.0
F_Nukuma	0.0	0.0
F_Saharan	0.0	0.0
F_Western_Saharan	0.0	0.0
F_Kanuri	0.0	0.0
F_Kanuric	0.0	0.0
F_Koreanic	0.0	0.0
F_Permian	0.0	0.0
F_Komi	0.0	0.0
F_North_Dravidian	0.0	0.0
F_Kurux-Malto	0.0	0.0
F_Kurux	0.0	0.0
F_Karenic	0.0	0.0
F_Southern_Karen	0.0	0.0
F_Sgaw	0.0	0.0
F_Goilalan	0.0	0.0
F_Wakashan	0.0	0.0
F_Northern_Wakashan	0.0	0.0
F_Kwakiutlan	0.0	0.0
F_Tai-Kadai	0.0	0.0
F_Kam-Tai	0.0	0.0
F_Lakkia-Biao	0.0	0.0
F_Nakh-Daghestanian	0.0	0.0
F_Daghestanian	0.0	0.0
F_Central_Sudanic	0.0	0.0
F_Moru-Madi	0.0	0.0
F_Central_Moru-Madi	0.0	0.0
F_Burmo-Qiangic	0.0	0.0
F_Lolo-Burmese	0.0	0.0
F_Loloish	0.0	0.0
F_Lahoid	0.0	0.0
F_Eastern_Baltic	0.0	0.0
F_Siouan	0.0	0.0
F_Core_Siouan	0.0	0.0
F_Mississippi_Valley	0.0	0.0
F_Dakotan	0.0	0.0
F_Njila	0.0	0.0
F_Southern_Njila	0.0	0.0
F_Chokwe-Lunda	0.0	0.0
F_Chokwe-Luchazi_(K.20)	0.0	0.0
F_Chokwe-Lwena	0.0	0.0
F_Californian_Uto-Aztecan	0.0	0.0
F_Cupan	0.0	0.0
F_Nilotic	0.0	0.0
F_Western_Nilotic	0.0	0.0
F_Luo-Burun	0.0	0.0
F_Southern_Lwoo	0.0	0.0
F_Adhola-Alur-Luo	0.0	0.0
F_Adhola-Luo	0.0	0.0
F_Otomanguean	0.0	0.0
F_Eastern_Otomanguean	0.0	0.0
F_Popoloca-Zapotecan	0.0	0.0
F_Popolocan-Mazatecan	0.0	0.0
F_Mazatecan	0.0	0.0
F_Mazatec_B	0.0	0.0
F_Eastern_Nilotic	0.0	0.0
F_Teso-Lotuxo-Maa	0.0	0.0
F_Lotuxo-Maa	0.0	0.0
F_Ongamo-Maa	0.0	0.0
F_Nuclear_Maa	0.0	0.0
F_Western_Otomanguean	0.0	0.0
F_Otopame-Chinantecan	0.0	0.0
F_Otopamean	0.0	0.0
F_Otomian	0.0	0.0
F_Mazahua	0.0	0.0
F_Mari	0.0	0.0
F_Amuzgo-Mixtecan	0.0	0.0
F_Mixtecan	0.0	0.0
F_Mixtec-Cuicatec	0.0	0.0
F_Mixtec	0.0	0.0
F_Western_Alta_Mixtec	0.0	0.0
F_Iwaidjan_Proper	0.0	0.0
F_Biu-Mandara	0.0	0.0
F_North_Biu-Mandara	0.0	0.0
F_Margi-Mandara-Mofu	0.0	0.0
F_Bura-Marghi	0.0	0.0
F_Biu-Mandara_A_A.2_2	0.0	0.0
F_Burmish	0.0	0.0
F_Southern_Burmish	0.0	0.0
F_Nuclear_Southern_Burmish	0.0	0.0
F_Old-Modern_Burmese	0.0	0.0
F_Khoe-Kwadi	0.0	0.0
F_Khoe	0.0	0.0
F_Khoekhoe	0.0	0.0
F_North_Khoekhoe	0.0	0.0
F_South_Bougainville	0.0	0.0
F_Nasioi	0.0	0.0
F_Apachean	0.0	0.0
F_Southwestern_Apachean	0.0	0.0
F_Western_Southwestern_Apachean	0.0	0.0
F_Sahaptian	0.0	0.0
F_Maiduan	0.0	0.0
F_Marrngu	0.0	0.0
F_Gunwinyguan	0.0	0.0
F_Gunwinyguan_Bak	0.0	0.0
F_Wubuy-Anindilyakwa	0.0	0.0
F_Huitotoan	0.0	0.0
F_Nonuya-Ocaina	0.0	0.0
F_Algic	0.0	0.0
F_Algonquian	0.0	0.0
F_Eastern_Great_Lakes_Algonquian	0.0	0.0
F_Ojibwa-Potawatomi	0.0	0.0
F_Ojibwa	0.0	0.0
F_Nuclear_Ojibwe	0.0	0.0
F_Central-Eastern-Southwestern_Ojibwa	0.0	0.0
F_Iroquoian	0.0	0.0
F_Northern_Iroquoian	0.0	0.0
F_Mohawk-Oneida	0.0	0.0
F_Southern_Uto-Aztecan	0.0	0.0
F_Tepiman	0.0	0.0
F_Piman	0.0	0.0
F_Otomi	0.0	0.0
F_Northwestern_Otomi	0.0	0.0
F_Sindhi-Lahnda	0.0	0.0
F_Eastern_Panjabic	0.0	0.0
F_Be-Tai	0.0	0.0
F_Daic	0.0	0.0
F_Northern_Daic	0.0	0.0
F_Northern_Tai	0.0	0.0
F_Iranian	0.0	0.0
F_Western_Iranian	0.0	0.0
F_Southwestern_Iranian	0.0	0.0
F_Farsic-Caucasian_Tat	0.0	0.0
F_Farsic	0.0	0.0
F_Greater_Barito	0.0	0.0
F_East_Greater_Barito	0.0	0.0
F_Malagasic	0.0	0.0
F_North-Central_Malagasic	0.0	0.0
F_Central_Malagasic	0.0	0.0
F_North_Central_Malagasic	0.0	0.0
F_Bara-Merina	0.0	0.0
F_Pomoan	0.0	0.0
F_Southwestern_Shifted_Romance	1.0	0.0
F_West_Ibero-Romance	1.0	0.0
F_Eastern_Iranian	0.0	0.0
F_Southeastern_Iranian	0.0	0.0
F_Pashto	0.0	0.0
F_Nuclear_Pashto	0.0	0.0
F_Quechuan	0.0	0.0
F_Quechua_II	0.0	0.0
F_Quechua_IIC	0.0	0.0
F_Bolivian_Quechua_IIC	0.0	0.0
F_Berber	0.0	0.0
F_Zenatic	0.0	0.0
F_Eastern_Romance	0.0	0.0
F_Macro-Romanian	0.0	0.0
F_East_Slavic	0.0	0.0
F_North_Siberian_Turkic	0.0	0.0
F_Bahnaric	0.0	0.0
F_North_Bahnaric	0.0	0.0
F_Hre-Sedang-Todrah-Monam	0.0	0.0
F_Hre-Sedang	0.0	0.0
F_Songhay	0.0	0.0
F_Eastern_Songhay	0.0	0.0
F_Sentani	0.0	0.0
F_Nuclear_Sentani	0.0	0.0
F_Sinhalese-Maldivian	0.0	0.0
F_Sinhalaic	0.0	0.0
F_North_Borneo_Malayo-Polynesian	0.0	0.0
F_North_Sarawakan	0.0	0.0
F_Dayic	0.0	0.0
F_Kelabitic	0.0	0.0
F_East_Cushitic	0.0	0.0
F_Lowland_East_Cushitic	0.0	0.0
