article	unit_type	is_adct	confidence	pt	nhe
24	direct_list	False	1.0	procedimentos em matéria processual	Usúsá seésé papéra rupí
24	direct_list	False	1.0	previdência social, proteção e defesa da saúde	Umuyãwá purãga suãti asui pitasúka saúde resé
24	direct_list	False	1.0	assistência jurídica e defensoria pública	Jurídica tamãsá asui pitasúkasá payẽ
24	direct_list	False	1.0	proteção e integração social das pessoas portadoras de deficiência	Suãti asui muike payẽ awá atiri waitá
24	direct_list	False	1.0	proteção à infância e à juventude	Suãti tainaita asui kurumiwaitá
26	direct_list	False	1.0	as águas superficiais ou subterrâneas, fluentes, emergentes e em depósito, ressal- vadas, neste caso, na forma da lei, as decorrentes de obras da União	ií itá aára upé asui iwí wira rupíwa sakãgaita usẽmuwa asui mukaáturu waitá
26	direct_list	False	1.0	as áreas, nas ilhas oceânicas e costeiras, que estiverem no seu domínio, excluídas aquelas sob domínio da União, Municípios ou terceiros	iwí ita kapuã paáranã wasú rupí waitá asui sinbiwa rupí waitá uikú waitá
26	direct_list	False	1.0	as ilhas fluviais e lacustres não pertencentes à União	kapuã ita asui ipawáita aῖtá uniãu yaára
26	direct_list	False	1.0	as terras devolutas não compreendidas entre as da União.	iwí yaáraimawá ũbá uniãu umũdú sesé
29	direct_list	False	1.0	eleição do Prefeito, do Vice-Prefeito e dos Vereadores, para mandato de quatro anos, mediante pleito direto e simultâneo realizado em todo o País	prefeitu asui vise prefeito yuparawákawá asui veriadu-itá taãmũdu aáraã irũdí
30	direct_list	False	1.0	legislar sobre assuntos de interesse local	tapuraki ikewaáraita resé
30	direct_list	False	1.0	suplementar a legislação federal e a estadual no que couber	tamuyakũta muraákí federau asui istaduau mamẽ umeẽ
30	direct_list	False	1.0	instituir e arrecadar os tributos de sua competência, bem como aplicar suas rendas, sem prejuízo da obrigatoriedade de prestar contas e publicar balancetes nos prazos fixados em lei	usikai asui uyuka sikuyaára-itá asui ũburi sikuyaára mamẽ ũbá marã
30	direct_list	False	1.0	organizar e prestar, diretamente ou sob regime de concessão ou permissão, os serviços públicos de interesse local, incluído o de transporte coletivo, que tem caráter essencial	yumukaáturu asui ajudari satãbika u mairamẽ taxari muraákí payẽ awá waa
30	direct_list	False	1.0	manter, com a cooperação técnica e financeira da União e do Estado, programas de educação infantil e de ensino fundamental	uxari uniãu asui istadu ukuáwá purákisá-ita asui sikuyaára irũ yunbuesá
30	direct_list	False	1.0	prestar, com a cooperação técnica e financeira da União e do Estado, serviços de atendimento à saúde da população	uxari uniãu asui istadu ukuáwá purákisá-ita asui sikuyaára irũ muraákí
30	direct_list	False	1.0	promover, no que couber, adequado ordenamento territorial, mediante pla- nejamento e controle do uso, do parcelamento e da ocupação do solo urbano	tamũyã mamẽ umeẽ iwí upitá arã timaãresé mãduaisa rupiá sui maῖta taikú
30	direct_list	False	1.0	promover a proteção do patrimônio histórico-cultural local, observada a legis- lação e a ação fiscalizadora federal e estadual.	tamũyã pitasúkasá sere waitá kuxima waára waitá aápewaára mayê papéra
34	direct_list	False	1.0	manter a integridade nacional	uxari purãga payẽ
34	direct_list	False	1.0	repelir invasão estrangeira ou de uma unidade da Federação em outra	uyuka aãmu tetãma suiwaáraita iwíkewa u federasãu ita usasáwa aãmukití
34	direct_list	False	1.0	pôr termo a grave comprometimento da ordem pública	ũburi papéra tiramẽ ramẽ umuyã payẽ uputaiwa yawé
34	direct_list	False	1.0	garantir o livre exercício de qualquer dos Poderes nas unidades da Federação	uxari muraákí timaãresé payẽ mamẽ ukapi federasãu rupí
34	direct_list	False	1.0	reorganizar as finanças da unidade da Federação que:    a) suspender o pagamento da dívida fundada por mais de dois anos consecutivos, salvo motivo de força maior;    b) deixar de entregar aos Municípios receitas tributárias fixadas nesta Constituição, dentro dos prazos estabelecidos em lei	uyui mukaáturu sikuyaára federasãu uka upé mairamẽ:
35	direct_list	False	1.0	deixar de ser paga, sem motivo de força maior, por dois anos consecutivos, a dívida fundada	tiramẽ umen sikuyaára timaãreséwaára mukũi akayu pura masui yupiruwa
35	direct_list	False	1.0	não forem prestadas contas devidas, na forma da lei	tiramẽ tãbeu seésé tayuka waitá suãtisá rupí
35	direct_list	False	1.0	não tiver sido aplicado o mínimo exigido da receita municipal na manutenção e desenvolvimento do ensino e nas ações e serviços públicos de saúde	tiramẽ tãburi mayê reséita Tẽdáwa upurãdu pisasu rupisá asui yukiraisá kuá
35	direct_list	False	1.0	o Tribunal de Justiça der provimento a representação para assegurar a obser- vância de princípios indicados na Constituição Estadual, ou para prover a execução de lei, de ordem ou de decisão judicial.	Tribunau di justisa umeẽ ramẽ papéra yumuyukuása tasúpé yupitásúka arã
37	direct_list	False	1.0	os cargos, empregos e funções públicas são acessíveis aos brasileiros que preen- cham os requisitos estabelecidos em lei, assim como aos estrangeiros, na forma da lei	muraákí muraákí rupiáára ita asui mamẽ puraki aé payẽ braziueru yumuapika
37	direct_list	False	1.0	a investidura em cargo ou emprego público depende de aprovação prévia em concurso público de provas ou de provas e títulos, de acordo com a natureza e a com- plexidade do cargo ou emprego, na forma prevista em lei, ressalvadas as nomeações para cargo em comissão declarado em lei de livre nomeação e exoneração	maãsa muraákí resé muraákí payẽ awáte usasáwa kũkursu upé asui pinimasa
37	direct_list	False	1.0	o prazo de validade do concurso público será de até dois anos, prorrogável uma vez, por igual período	kũkursu uvaleri ayũté mukũi akayu arire ayũté yepé aára aáramẽte yuiri
37	direct_list	False	1.0	durante o prazo improrrogável previsto no edital de convocação, aquele aprovado em concurso público de provas ou de provas e títulos será convocado com prioridade sobre novos concursados para assumir cargo ou emprego, na carreira	yãpukusá mayê uikúwa editau upé aára sikasa resé awá usasáwa kũkursu
37	direct_list	False	1.0	as funções de confiança, exercidas exclusivamente por servidores ocupantes de cargo efetivo, e os cargos em comissão, a serem preenchidos por servidores de carreira nos casos, condições e percentuais mínimos previstos em lei, destinam-se apenas às atribuições de direção, chefia e assessoramento	ruyaisa seésé tarikuté kuá-itá efetivu-ita tapuraki waitá asui tasenuiwa retẽtu
37	direct_list	False	1.0	é garantido ao servidor público civil o direito à livre associação sindical	purakisá urikútê diretu timaãresé asusiasãu sindikau
37	direct_list	False	1.0	o direito de greve será exercido nos termos e nos limites definidos em lei específica	diretu pitusá rupiára suãtisá usú umaã seésé
37	direct_list	False	1.0	a lei reservará percentual dos cargos e empregos públicos para as pessoas portadoras de deficiência e definirá os critérios de sua admissão	suãtisá uxari yuiri muraákí taasupé kuá-itá matiri ita aé ukuá mairamẽ
37	direct_list	False	1.0	a lei estabelecerá os casos de contratação por tempo determinado para atender a necessidade temporária de excepcional interesse público	suãtisá umã awá usenui upuraki aára yãpukusá umaã ramẽ tarikú iwasúsá payẽ
37	direct_list	False	1.0	a remuneração dos servidores públicos e o subsídio de que trata o § 4o do art.	sikuyaára purakisa taupé mayê ũbeu §4º art.
37	direct_list	False	1.0	39 somente poderão ser fixados ou alterados por lei específica, observada a iniciativa privativa em cada caso, assegurada revisão geral anual, sempre na mesma data e sem distinção de índices	39 ayũté upuderi utirika suãtisá
37	direct_list	False	1.0	a remuneração e o subsídio dos ocupantes de cargos, funções e empregos pú- blicos da administração direta, autárquica e fundacional, dos membros de qualquer dos Poderes da União, dos Estados, do Distrito Federal e dos Municípios, dos detentores de mandato eletivo e dos demais agentes políticos e os proventos, pensões ou outra espécie  34                                                     Constituição da República Federativa do Brasil  remuneratória, percebidos cumulativamente ou não, incluídas as vantagens pessoais ou de qualquer outra natureza, não poderão exceder o subsídio mensal, em espécie, dos Ministros do Supremo Tribunal Federal, aplicando-se como limite, nos Municípios, o subsídio do Prefeito, e nos Estados e no Distrito Federal, o subsídio mensal do Gover- nador no âmbito do Poder Executivo, o subsídio dos Deputados Estaduais e Distritais no âmbito do Poder Legislativo e o subsídio dos Desembargadores do Tribunal de Justiça, limitado a noventa inteiros e vinte e cinco centésimos por cento do subsídio mensal, em espécie, dos Ministros do Supremo Tribunal Federal, no âmbito do Poder Judiciário, aplicável este limite aos membros do Ministério Público, aos Procuradores e aos Defensores Públicos	sikuyaára tasúpé kuá purákisá-ita payẽ satãbika kirῖbasá asui yupirúwa-itá
37	direct_list	False	1.0	os vencimentos dos cargos do Poder Legislativo e do Poder Judiciário não poderão ser superiores aos pagos pelo Poder Executivo	sikuyaára tasúpé kuá-itá kirῖbá mũdusá resé asui kirῖbasá judisiariu ũbá
37	direct_list	False	1.0	é vedada a vinculação ou equiparação de quaisquer espécies remuneratórias para o efeito de remuneração de pessoal do serviço público	ũbá upuderi umuike mayêwãtu sikuyaára umusasá arã purakisá tasúpé
37	direct_list	False	1.0	os acréscimos pecuniários percebidos por servidor público não serão compu- tados nem acumulados para fins de concessão de acréscimos ulteriores	yumuturusúwa sikuyaára purakisá tamaã wa ũbá taãmuapika asui yatiri
37	direct_list	False	1.0	é vedada a acumulação remunerada de cargos públicos, exceto, quando hou- ver compatibilidade de horários, observado em qualquer caso o disposto no inciso XI:     a) a de dois cargos de professor;     b) a de um cargo de professor com outro, técnico ou científico;     c) a de dois cargos ou empregos privativos de profissionais de saúde, com profissões regulamentadas	ũbá upuderi siíya retana purákisá-ita ayũté mairamẽ aikué yepéwasú ura
37	direct_list	False	1.0	a proibição de acumular estende-se a empregos e funções e abrange autar- quias, fundações, empresas públicas, sociedades de economia mista, suas subsidiárias, e sociedades controladas, direta ou indiretamente, pelo poder público	tasaisusá kuá murakí uyatiri turusú kuá murakí-ita asuí siíya aãmuitá
37	direct_list	False	1.0	a administração fazendária e seus servidores fiscais terão, dentro de suas áreas de competência e jurisdição, precedência sobre os demais setores administrativos, na forma da lei	kuá urasusá sũde kití miíra ita purakí waitá, asuí kuá umasaára ita murakí
37	direct_list	False	1.0	somente por lei específica poderá ser criada autarquia e autorizada a institui- ção de empresa pública, de sociedade de economia mista e de fundação, cabendo à lei complementar, neste último caso, definir as áreas de sua atuação	ayũte pitasúkasá irũ tapuderi taãmukirai payẽ kirῖbawa ita, mũdusá umũdu
37	direct_list	False	1.0	depende de autorização legislativa, em cada caso, a criação de subsidiárias das entidades mencionadas no inciso anterior, assim como a participação de qualquer delas em empresa privada	umũdú ramẽ kuá mũdusa ita, muiri maã reséwaára, taãmukirai ramẽ
37	direct_list	False	1.0	ressalvados os casos especificados na legislação, as obras, serviços, compras e alienações serão contratados mediante processo de licitação pública que assegure igual- dade de condições a todos os concorrentes, com cláusulas que estabeleçam obrigações de pagamento, mantidas as condições efetivas da proposta, nos termos da lei, o qual somente permitirá as exigências de qualificação técnica e econômica indispensáveis à garantia do cumprimento das obrigações	tamaã kaátu mairamẽ uikú supiaárate kuá pitasúkasá upé, muraákí uyumuyã
37	direct_list	False	1.0	as reclamações relativas à prestação dos serviços públicos em geral, asseguradas a manutenção de serviços de atendimento ao usuário e a avaliação periódica, externa e interna, da qualidade dos serviços	yumukamẽsa takuásá rupí taárasu satãbika aãmute ramẽ tamãduarisa
